season_id,season_label,anime_title,is_rerun,kind,index,song_title,artist,youtube_url,youtube_views,youtube_channel,anime_youtube_url,anime_youtube_views,anime_youtube_channel,last_searched_at
5806,2026夏アニメ,猫と竜,False,OP,1,猫日,suis from ヨルシカ,https://www.youtube.com/watch?v=ZH8xYK5vac0,72237,宝島社公式,https://www.youtube.com/watch?v=ZH8xYK5vac0,72237,宝島社公式,2026-07-12T09:02:53
5806,2026夏アニメ,猫と竜,False,ED,1,ただいまの場所,shallm,https://www.youtube.com/watch?v=CuPyVWq5Bes,2547,shallm,,,,2026-07-11T09:03:50
5806,2026夏アニメ,パーフェクトアディクション,False,ED,1,ADDICTED,久慈明仁（CV：阿座上洋平） 高槻冴（CV：斉藤壮馬）,,,,,,,
5806,2026夏アニメ,パイの実 おしの森へようこそ！,False,主題歌,1,パイしか勝たん！推しの森活,安保心結,,,,,,,
5806,2026夏アニメ,刃牙道 第2クール,False,OP,1,フルボコ,WANIMA,https://www.youtube.com/watch?v=3KIPGQJh4vI,439561,TMSアニメ公式チャンネル,https://www.youtube.com/watch?v=3KIPGQJh4vI,439561,TMSアニメ公式チャンネル,2026-07-15T09:08:31
5806,2026夏アニメ,刃牙道 第2クール,False,OP,2,六ノ輪,Chevon,https://www.youtube.com/watch?v=6DbEd5eXCfo,361966,Chevon-シェボン,https://www.youtube.com/watch?v=x0ygvWo5e3k,341897,TMSアニメ公式チャンネル,2026-07-15T09:08:40
5806,2026夏アニメ,刃牙道 第2クール,False,ED,1,Mountain Top,Novel Core,https://www.youtube.com/watch?v=FhZYDK_IPYg,352148,Novel Core Official,https://www.youtube.com/watch?v=KKOr3xF2iOM,325652,TMSアニメ公式チャンネル,2026-07-15T09:08:50
5806,2026夏アニメ,刃牙道 第2クール,False,ED,2,KATANA,三代目 J SOUL BROTHERS,https://www.youtube.com/watch?v=1LBv6-z-0ok,55773,TMSアニメ公式チャンネル,https://www.youtube.com/watch?v=1LBv6-z-0ok,55773,TMSアニメ公式チャンネル,2026-07-15T09:09:00
5806,2026夏アニメ,花織さんは転生しても喧嘩がしたい,False,OP,1,ハイメンテナンスガール,オーイシマサヨシ,https://www.youtube.com/watch?v=dv1TGoV_aS8,10238,ぽにきゃん-Anime PONY CANYON,https://www.youtube.com/watch?v=dv1TGoV_aS8,10238,ぽにきゃん-Anime PONY CANYON,2026-07-13T09:02:41
5806,2026夏アニメ,花織さんは転生しても喧嘩がしたい,False,ED,1,ベリーグッド・エンカウント,内田真礼,https://www.youtube.com/watch?v=6vv4mJOGoLg,24844,内田真礼（UCHIDA MAAYA）Official Channel,https://www.youtube.com/watch?v=mGmKY-PB82o,12833,ぽにきゃん-Anime PONY CANYON,2026-07-14T09:04:30
5806,2026夏アニメ,花ざかりの君たちへ 第2期,False,OP,1,FLASHBULB,Omoinotake,https://www.youtube.com/watch?v=XkMdJycOZcQ,916149,Omoinotake,https://www.youtube.com/watch?v=SccI7wPhm5s,89187,アニプレックス チャンネル,2026-07-10T09:04:36
5806,2026夏アニメ,花ざかりの君たちへ 第2期,False,ED,1,花束,Omoinotake,https://www.youtube.com/watch?v=XkMdJycOZcQ,916149,Omoinotake,https://www.youtube.com/watch?v=SccI7wPhm5s,89187,アニプレックス チャンネル,2026-07-10T09:04:45
5806,2026夏アニメ,ばなにゃ あっとほーむぱーてぃー,False,主題歌,1,にゃんだふる☆にゃんだ～らんど,TAMAchan,,,,,,,
5806,2026夏アニメ,バンドリ！ ゆめ∞みた,False,OP,1,これはぼくたちの生存のあらすじ,夢限大みゅーたいぷ,https://www.youtube.com/watch?v=Ech7Tj8ga0Y,495982,BanG Dream Channel☆,https://www.youtube.com/watch?v=Ech7Tj8ga0Y,495982,BanG Dream Channel☆,2026-07-10T09:04:55
5806,2026夏アニメ,ヒロイン？聖女？いいえ、オールワークスメイドです（誇）！,False,OP,1,マデュアル↔ハート,メロディ・ウェーブ(CV：宮本侑芽) ルシアナ・ルトルバーグ(CV：大久保瑠美),https://www.youtube.com/watch?v=N9qyQ1s06yc,45591,TO Books.,https://www.youtube.com/watch?v=N9qyQ1s06yc,45591,TO Books.,2026-07-15T09:09:10
5806,2026夏アニメ,ヒロイン？聖女？いいえ、オールワークスメイドです（誇）！,False,ED,1,ハンドメイド,仲村宗悟,https://www.youtube.com/watch?v=7JPEgPMEZLE,17402,Shugo Nakamura Official Channel,https://www.youtube.com/watch?v=hzJqg7M1JrE,10957,TO Books.,2026-07-10T09:05:04
5806,2026夏アニメ,ブチ切れ令嬢は報復を誓いました。 ～魔導書の力で祖国を叩き潰します～,False,OP,1,Q.E.D.,小倉唯,https://www.youtube.com/watch?v=0FOO_ou4uGI,62275,Yui Ogura YouTube OFFICIAL CHANNEL,https://www.youtube.com/watch?v=nxdEDwvplY0,23583,【公式】HJ文庫・HJノベルス・コミックファイア,2026-07-15T09:09:19
5806,2026夏アニメ,ブチ切れ令嬢は報復を誓いました。 ～魔導書の力で祖国を叩き潰します～,False,ED,1,グッバイ・ララバイ,大西亜玖璃,https://www.youtube.com/watch?v=PgZqXjwNGBA,10287,【公式】HJ文庫・HJノベルス・コミックファイア,https://www.youtube.com/watch?v=PgZqXjwNGBA,10287,【公式】HJ文庫・HJノベルス・コミックファイア,2026-07-15T09:09:28
5806,2026夏アニメ,ふつつかな悪女ではございますが～雛宮蝶鼠とりかえ伝～,False,OP,1,Sunny,milet,https://www.youtube.com/watch?v=nR_vqhD2rGM,694802,TOHO animation,https://www.youtube.com/watch?v=LshSTzPWdLk,84254,TOHO animation,2026-07-15T09:09:37
5806,2026夏アニメ,ふつつかな悪女ではございますが～雛宮蝶鼠とりかえ伝～,False,ED,1,ホウキボシ,ロクデナシ,https://www.youtube.com/watch?v=KZhL6CYGYU0,750794,TOHO animation,,,,2026-07-17T09:02:42
5806,2026夏アニメ,BLACK TORCH,False,OP,1,FREEZE ME UP,SiM,https://www.youtube.com/watch?v=2FjRzlo5zHI,472908,ShoProアニメチャンネル,https://www.youtube.com/watch?v=2FjRzlo5zHI,472908,ShoProアニメチャンネル,2026-07-12T09:03:19
5806,2026夏アニメ,BLACK TORCH,False,ED,1,Groooovy,I Don't Like Mondays.,https://www.youtube.com/watch?v=PWN4MO0ILIM,266478,I Don't Like Mondays.,https://www.youtube.com/watch?v=yaX2p36llik,16260,ShoProアニメチャンネル,2026-07-11T09:04:15
5806,2026夏アニメ,プラノサウルス ガチコセイブツ部,False,主題歌,1,ガチde古生,リンクルプラネット,,,,,,,
5806,2026夏アニメ,BLEACH 千年血戦篇-禍進譚-,False,OP,1,I-BULL,jo0ji,https://www.youtube.com/watch?v=g2iWIWqJ39s,2024420,『BLEACH』アニメ公式チャンネル,https://www.youtube.com/watch?v=Ngy3tyOc0Rs,264298,『BLEACH』アニメ公式チャンネル,2026-07-14T09:04:52
5806,2026夏アニメ,BLEACH 千年血戦篇-禍進譚-,False,ED,1,螺旋,9Lana,https://www.youtube.com/watch?v=g2iWIWqJ39s,2026936,『BLEACH』アニメ公式チャンネル,https://www.youtube.com/watch?v=O63cbh6EyQ8,283897,『BLEACH』アニメ公式チャンネル,2026-07-15T09:09:48
5806,2026夏アニメ,文豪ストレイドッグス わん！２,False,ED,1,僕ら～芥川龍之介Ver.～,芥川龍之介（CV.小野賢章）,,,,,,,
5806,2026夏アニメ,ヘルモード ～やり込み好きのゲーマーは廃設定の異世界で無双する～ 2nd Season,False,OP,1,○✕△□,浪漫派マシュマロ,,,,,,,
5806,2026夏アニメ,ヘルモード ～やり込み好きのゲーマーは廃設定の異世界で無双する～ 2nd Season,False,ED,1,Firetail,チョーキューメイ,https://www.youtube.com/watch?v=SYpHpUiGcQU,13869,MBS animation 公式チャンネル,https://www.youtube.com/watch?v=SYpHpUiGcQU,13869,MBS animation 公式チャンネル,2026-07-12T09:03:41
5806,2026夏アニメ,北斗の拳 拳王軍ザコたちの挽歌 第2クール,False,OP,1,"Blacker Co., Ltd.",イツカ▶,,,,,,,
5806,2026夏アニメ,北斗の拳 拳王軍ザコたちの挽歌 第2クール,False,ED,1,Elegy of the Enemies,The Canbellz,,,,,,,
5806,2026夏アニメ,北斗の拳 拳王軍ザコたちの挽歌 第2クール,False,ED,2,白い蝶が飛んだら,イツカ▶ feat. Dr. Washington | Special Guest Guitar:Tsuyoshi Ujiki,,,,,,,
5806,2026夏アニメ,炎の闘球女 ドッジ弾子,False,OP,1,会心の一劇,ももいろクローバーZ,https://www.youtube.com/watch?v=S5BYg1_0u7M,78041,avex pictures,https://www.youtube.com/watch?v=S5BYg1_0u7M,78041,avex pictures,2026-07-14T09:05:24
5806,2026夏アニメ,炎の闘球女 ドッジ弾子,False,ED,1,Welcome to あざとさワールド,i☆Ris,https://www.youtube.com/watch?v=_wOZSulv0pY,147596,i☆Ris 公式チャンネル,https://www.youtube.com/watch?v=miLM7VnR08o,49215,avex pictures,2026-07-15T09:10:18
5806,2026夏アニメ,魔法少女リリカルなのは EXCEEDS Gun Blaze Vengeance,False,OP,1,CRIMSON BULLET,水樹奈々,https://www.youtube.com/watch?v=4IcEbMCW-FU,352737,魔法少女リリカルなのは YouTube OFFICIAL CHANNEL,https://www.youtube.com/watch?v=_gBcPnxRXDY,217917,魔法少女リリカルなのは YouTube OFFICIAL CHANNEL,2026-07-15T09:10:27
5806,2026夏アニメ,魔法少女リリカルなのは EXCEEDS Gun Blaze Vengeance,False,ED,1,Ephemeral,青木陽菜,https://www.youtube.com/watch?v=TzvGIjaMbYE,634214,魔法少女リリカルなのは YouTube OFFICIAL CHANNEL,https://www.youtube.com/watch?v=hHBu5YXhiXQ,47788,魔法少女リリカルなのは YouTube OFFICIAL CHANNEL,2026-07-15T09:10:36
5806,2026夏アニメ,身代わり令嬢を救ったのは冷酷無慈悲な氷の王子の愛でした,False,ED,1,とけて煌る,neNna,,,,,,,
5806,2026夏アニメ,無自覚聖女は今日も無意識に力を垂れ流す,False,OP,1,Windmaker,花耶,https://www.youtube.com/watch?v=sg1p3sEU88Q,15823,Kaya Official YouTube Channel ,https://www.youtube.com/watch?v=TOj2RisiiwY,12311,【公式】アース・スター エンターテイメント,2026-07-17T09:03:20
5806,2026夏アニメ,無自覚聖女は今日も無意識に力を垂れ流す,False,ED,1,アンノウンミー,ウタヒメドリーム オールスターズ【夢咲いぶき（CV:山﨑玲奈） 桜木舞華（CV:鈴木杏奈） 真白清美（CV:其原有沙） HiREN（CV:花耶） 水月ひかり（CV:礒部花凜） 高木凛（CV:鷲見友美ジェナ） 萩原ひまわり（CV:倉知玲鳳） SAKURAKO（CV:竹内夢）】,https://www.youtube.com/watch?v=dg3GH3OraiY,93894,ウタヒメドリーム公式,https://www.youtube.com/watch?v=tB1cFMYBX_4,9711,【公式】アース・スター エンターテイメント,2026-07-15T09:10:55
5806,2026夏アニメ,無職転生Ⅲ ～異世界行ったら本気だす～,False,OP,1,決意の唄,大原ゆい子,https://www.youtube.com/watch?v=hZ6TnKvB2rc,12256143,大原ゆい子Official YouTube,https://www.youtube.com/watch?v=3F8-KF40VhI,193645,TOHO animation,2026-07-15T09:11:04
5806,2026夏アニメ,無職転生Ⅲ ～異世界行ったら本気だす～,False,ED,1,祈り、終われば,中島美嘉,https://www.youtube.com/watch?v=ODxfIvSgWuo,1354160,TOHO animation,https://www.youtube.com/watch?v=UKcJqQqiXq0,271528,TOHO animation,2026-07-15T09:11:13
5806,2026夏アニメ,メビウス・ダスト,False,OP,1,メビウス,家入レオ,https://www.youtube.com/watch?v=vJzWWkigrU8,40481,家入レオ,https://www.youtube.com/watch?v=39JRqGRAuA4,213,Zuax anime and music,2026-07-15T09:11:23
5806,2026夏アニメ,メビウス・ダスト,False,ED,1,ジレンマ,冨岡愛,https://www.youtube.com/watch?v=00D8aV_cT6c,492,Project ANIMA チャンネル,https://www.youtube.com/watch?v=00D8aV_cT6c,492,Project ANIMA チャンネル,2026-07-17T09:03:29
5806,2026夏アニメ,ヤニねこ,False,OP,1,なんもねえ,忘れらんねえよ,https://www.youtube.com/watch?v=cyVDE5VFz04,1025007,忘れらんねえよ,https://www.youtube.com/watch?v=46Z-WQv_vFc,663874,TVアニメ『ヤニねこ』公式【ハメちゃんねる】,2026-07-15T09:11:39
5806,2026夏アニメ,ヤニねこ,False,ED,1,煙とブルー,ネクライトーキー,https://www.youtube.com/watch?v=46Z-WQv_vFc,663874,TVアニメ『ヤニねこ』公式【ハメちゃんねる】,https://www.youtube.com/watch?v=TwumA6YhQp4,372751,TVアニメ『ヤニねこ』公式【ハメちゃんねる】,2026-07-15T09:11:49
5806,2026夏アニメ,闇芝居 十七期,False,ED,1,闇芝居のブルース,風輪（徳間ジャパンコミュニケーションズ）,https://www.youtube.com/watch?v=VYlvomHOnO4,10222,闇芝居チャンネル,,,,2026-07-14T09:05:59
5806,2026夏アニメ,幼女戦記Ⅱ,False,OP,1,Why? RED induction,MYTH & ROID,https://www.youtube.com/watch?v=IVyvkwvsqW0,43946,KADOKAWAanime,https://www.youtube.com/watch?v=IVyvkwvsqW0,43946,KADOKAWAanime,2026-07-16T09:03:08
5806,2026夏アニメ,幼女戦記Ⅱ,False,ED,1,Weiter! Weiter!,ターニャ・デグレチャフ（CV：悠木碧）,https://www.youtube.com/watch?v=x2k_iYCGKvE,24116,KADOKAWAanime,https://www.youtube.com/watch?v=x2k_iYCGKvE,24116,KADOKAWAanime,2026-07-16T09:03:17
5806,2026夏アニメ,鎧真伝サムライトルーパー 第2クール,False,OP,1,YOAKE,blank paper,https://www.youtube.com/watch?v=kHUPdA8H6qk,611124,TVアニメ『鎧真伝サムライトルーパー』公式,https://www.youtube.com/watch?v=kHUPdA8H6qk,611124,TVアニメ『鎧真伝サムライトルーパー』公式,2026-07-15T09:12:17
5806,2026夏アニメ,鎧真伝サムライトルーパー 第2クール,False,OP,2,BAD遺伝子,Dannie May,https://www.youtube.com/watch?v=QbQyWTgxy-c,80094,TVアニメ『鎧真伝サムライトルーパー』公式,https://www.youtube.com/watch?v=OKEoQo3cGVg,74936,TVアニメ『鎧真伝サムライトルーパー』公式,2026-07-15T09:12:27
5806,2026夏アニメ,鎧真伝サムライトルーパー 第2クール,False,ED,1,POWER,ONE OR EIGHT,https://www.youtube.com/watch?v=aw45Q_mr0_M,9486090,ONE OR EIGHT,https://www.youtube.com/watch?v=VJflo-z7e7A,154769,TVアニメ『鎧真伝サムライトルーパー』公式,2026-07-15T09:12:36
5806,2026夏アニメ,鎧真伝サムライトルーパー 第2クール,False,ED,2,ばけもん,カラノア,https://www.youtube.com/watch?v=QbQyWTgxy-c,80075,TVアニメ『鎧真伝サムライトルーパー』公式,https://www.youtube.com/watch?v=QbQyWTgxy-c,80075,TVアニメ『鎧真伝サムライトルーパー』公式,2026-07-15T09:12:46
5806,2026夏アニメ,落第賢者の学院無双～二度目の転生、Sランクチート魔術師冒険録～,False,OP,1,＋ENCOUNT,FLOW,,,,,,,
5806,2026夏アニメ,落第賢者の学院無双～二度目の転生、Sランクチート魔術師冒険録～,False,ED,1,憧憬,TrySail,https://www.youtube.com/watch?v=7hWVEf4JTrI,13368,TrySail（麻倉もも・雨宮天・夏川椎菜）official YouTube channel,,,,2026-07-10T09:06:17
5806,2026夏アニメ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,True,OP,1,虹色Passions！,虹ヶ咲学園スクールアイドル同好会,,,,,,,
5806,2026夏アニメ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,True,ED,1,"NEO SKY, NEO MAP!",虹ヶ咲学園スクールアイドル同好会,,,,,,,
5806,2026夏アニメ,領民0人スタートの辺境領主様,False,OP,1,Wonder,CROWN HEAD,https://www.youtube.com/watch?v=ivJRaXk3GUw,634,CROWN HEAD,,,,2026-07-13T09:04:01
5806,2026夏アニメ,領民0人スタートの辺境領主様,False,ED,1,星降る夜の約束,花耶,https://www.youtube.com/watch?v=Wx9lV4C2ShU,8320,Kaya Official YouTube Channel ,https://www.youtube.com/watch?v=dhAKFhT6pno,5403,NBCUniversal Anime/Music,2026-07-12T09:04:43
5806,2026夏アニメ,令和のダラさん,False,OP,1,ダラダラ♡ダンシング,ダラさん（CV：田村睦心） 三⼗⽊⾕⽇向（CV：津田美波） 三⼗⽊⾕薫（CV：寺澤百花） ナレーション（CV：てらそままさき）,,,,,,,
5806,2026夏アニメ,令和のダラさん,False,ED,1,ひなたぼっこ,REIRIE,https://www.youtube.com/watch?v=HjtjOaJz-_U,173757,KADOKAWAanime,https://www.youtube.com/watch?v=HjtjOaJz-_U,173757,KADOKAWAanime,2026-07-12T09:04:54
5806,2026夏アニメ,レッツゴー怪奇組,False,OP,1,気味が悪いんだからねっ,SWEET STEADY,https://www.youtube.com/watch?v=GEZWCWyX-is,60984,TBSアニメ,https://www.youtube.com/watch?v=GEZWCWyX-is,60984,TBSアニメ,2026-07-10T09:06:36
5806,2026夏アニメ,レッツゴー怪奇組,False,ED,1,呪わしてね？,雨穴,https://www.youtube.com/watch?v=MnDO2Vv4ZkA,548822,TBSアニメ,https://www.youtube.com/watch?v=MnDO2Vv4ZkA,548822,TBSアニメ,2026-07-14T09:06:30
5806,2026夏アニメ,LV999の村人,False,OP,1,Not a Hero,藍月なくる&棗いつき,https://www.youtube.com/watch?v=9-RVzXLF53U,145927,Itsuki Natsume / 棗いつき,https://www.youtube.com/watch?v=4iRiuYov9pY,58795,GREE Entertainment ANIME & GAME【公式】,2026-07-15T09:13:07
5806,2026夏アニメ,LV999の村人,False,ED,1,HP,ゆきむら。,https://www.youtube.com/watch?v=MgIol7kDcTE,7403,GREE Entertainment ANIME & GAME【公式】,https://www.youtube.com/watch?v=MgIol7kDcTE,7403,GREE Entertainment ANIME & GAME【公式】,2026-07-17T09:03:50
5806,2026夏アニメ,ワールド イズ ダンシング,False,OP,1,終宵,マカロニえんぴつ,https://www.youtube.com/watch?v=Zu45LJG7Chs,316485,SHOCHIKU anime Channel,https://www.youtube.com/watch?v=Zu45LJG7Chs,316485,SHOCHIKU anime Channel,2026-07-15T09:13:17
5806,2026夏アニメ,ワールド イズ ダンシング,False,ED,1,名もない花,hockrockb,https://www.youtube.com/watch?v=h2zytdkjAU8,261225,SHOCHIKU anime Channel,https://www.youtube.com/watch?v=h2zytdkjAU8,261225,SHOCHIKU anime Channel,2026-07-10T09:06:43
5806,2026夏アニメ,ONE PIECE HEROINES,False,主題歌,1,Blue Shining Star,アイナ・ジ・エンド,https://www.youtube.com/watch?v=oDsll0GzhpY,550105,ONE PIECE Official YouTube Channel,https://www.youtube.com/watch?v=oDsll0GzhpY,550105,ONE PIECE Official YouTube Channel,2026-07-15T09:13:26
5947,2026秋アニメ,帰還者の魔法は特別です 第2期,False,OP,1,Sorrow,FLOW,,,,,,,
5947,2026秋アニメ,帰還者の魔法は特別です 第2期,False,ED,1,Everlasting,krage,,,,,,,
5947,2026秋アニメ,幻想水滸伝,False,OP,1,悲しみさえ大人びて,amazarashi,,,,,,,
5947,2026秋アニメ,獣王武神ダンデヴァイン,False,OP,1,曲名未発表,西川貴教,,,,,,,
5947,2026秋アニメ,ダイヤのA actⅡ -Second Season- 第2クール,False,OP,1,Let's Go Crazy,Baby Canta,,,,,,,
5947,2026秋アニメ,ダイヤのA actⅡ -Second Season- 第2クール,False,ED,1,NUMBER,SUPER★DRAGON,,,,,,,
5947,2026秋アニメ,千歳くんはラムネ瓶のなか 第2クール,False,OP,1,ライアー,Kucci,https://www.youtube.com/watch?v=pjGmDIrNgHw,674766,KADOKAWAanime,https://www.youtube.com/watch?v=pjGmDIrNgHw,674766,KADOKAWAanime,2026-07-14T09:07:04
5947,2026秋アニメ,千歳くんはラムネ瓶のなか 第2クール,False,ED,1,陽炎,サイダーガール,https://www.youtube.com/watch?v=ca7_nIyte3I,367168,KADOKAWAanime,https://www.youtube.com/watch?v=ca7_nIyte3I,367168,KADOKAWAanime,2026-07-14T09:07:13
5947,2026秋アニメ,てつりょー！meet with 鉄道むすめ,False,ED,1,わたし未来線,てつりょー会（橘めい・庄子真央・福嶋晴菜・月城日花）,,,,,,,
5947,2026秋アニメ,デモンズ・クレスト,False,OP,1,シンカ,Ado,,,,,,,
5947,2026秋アニメ,転生した大聖女は、聖女であることをひた隠す,False,OP,1,Flare of Soul,花耶,,,,,,,
5947,2026秋アニメ,転生した大聖女は、聖女であることをひた隠す,False,ED,1,STELLAR,ウタヒメドリーム オールスターズ,,,,,,,
5947,2026秋アニメ,とある暗部の少女共棲,False,OP,1,Ghost Sequence,East Of Eden,,,,,,,
5947,2026秋アニメ,とある暗部の少女共棲,False,ED,1,原子崩し(メルトダウナー),岸田教団&THE明星ロケッツ,https://www.youtube.com/watch?v=JH927fq9qaM,2647,Kisidakyoudan & the Akebosi rockets official,,,,2026-07-15T09:14:36
5947,2026秋アニメ,ブラッククローバー 2nd Season,False,OP,1,消えない理由,WANIMA,https://www.youtube.com/watch?v=1BWy13nlY1A,2100,Anime Trailer アニメ,https://www.youtube.com/watch?v=1BWy13nlY1A,2100,Anime Trailer アニメ,2026-07-15T09:14:42
5947,2026秋アニメ,魔法少女育成計画restart,False,OP,1,No tears here,茅原実里,https://www.youtube.com/watch?v=-PX7FqZ55tE,106223,TVアニメ「魔法少女育成計画restart」公式チャンネル,,,,2026-07-15T09:14:57
5947,2026秋アニメ,魔法の姉妹ルルットリリィ 第2クール,False,OP,1,Bubee,ILLIT,https://www.youtube.com/watch?v=803SES0YVcM,290217,Bandai Namco Filmworks Channel,https://www.youtube.com/watch?v=803SES0YVcM,290217,Bandai Namco Filmworks Channel,2026-07-10T09:07:47
5947,2026秋アニメ,魔法の姉妹ルルットリリィ 第2クール,False,ED,1,Calling,ルルットリリィ（こんぺとリリィ（CV.橘めい）、ましゅールル（CV.小鹿なお））,https://www.youtube.com/watch?v=803SES0YVcM,290217,Bandai Namco Filmworks Channel,https://www.youtube.com/watch?v=803SES0YVcM,290217,Bandai Namco Filmworks Channel,2026-07-10T09:07:56
5947,2026秋アニメ,目覚めたら最強装備と宇宙船持ちだったので、一戸建て目指して傭兵として自由に生きたい,False,OP,1,UNSTOPPABLE,FLOW,,,,,,,
5947,2026秋アニメ,目覚めたら最強装備と宇宙船持ちだったので、一戸建て目指して傭兵として自由に生きたい,False,ED,1,MY WAY,ASTERISM,,,,,,,
5947,2026秋アニメ,夜桜さんちの大作戦 第2期 第2クール,False,OP,1,"What's ""KAZOKU""",櫻坂46,https://www.youtube.com/watch?v=4SdeuouXcWI,729980,櫻坂46 OFFICIAL YouTube CHANNEL,https://www.youtube.com/watch?v=AIspds2UVts,358793,NBCUniversal Anime/Music,2026-07-15T09:15:17
5947,2026秋アニメ,夜桜さんちの大作戦 第2期 第2クール,False,ED,1,Shalala,ピラフ星人,https://www.youtube.com/watch?v=X6fNe1uPs9E,378495,NBCUniversal Anime/Music,https://www.youtube.com/watch?v=X6fNe1uPs9E,378495,NBCUniversal Anime/Music,2026-07-15T09:15:28
